evidencia_id,entidade_id,tipo_entidade,fonte_tipo,referencia_arquivo_ou_id,afirmacao_ou_operacao_executada,status_verificacao,data_registro,observacoes
evid-fonte-aula-kaiser-38-1-conheca-a-levada-2,aula-kaiser-38-1-conheca-a-levada-2,entrada_catalogo,inventario_v03,"arq-0135;arq-0134","Entrada catalogada: 1. Conheça a Levada 2 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-39-2-aula-da-levada-2-com-partitura,aula-kaiser-39-2-aula-da-levada-2-com-partitura,entrada_catalogo,inventario_v03,"arq-0138;arq-0136;arq-0137","Entrada catalogada: 2. Aula da Levada 2 (com partitura) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-40-3-variacao-da-levada-2-usando-todos-os-d,aula-kaiser-40-3-variacao-da-levada-2-usando-todos-os-d,entrada_catalogo,inventario_v03,"arq-0140;arq-0139","Entrada catalogada: 3. Variação da Levada 2 (usando todos os dedos) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-41-1-conheca-a-levada-3,aula-kaiser-41-1-conheca-a-levada-3,entrada_catalogo,inventario_v03,"arq-0142;arq-0141","Entrada catalogada: 1. Conheça a Levada 3 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-42-2-aula-da-levada-3-com-partitura,aula-kaiser-42-2-aula-da-levada-3-com-partitura,entrada_catalogo,inventario_v03,"arq-0145;arq-0143;arq-0144","Entrada catalogada: 2. Aula da Levada 3 (com partitura) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-43-3-combinando-as-levadas-1-e-3,aula-kaiser-43-3-combinando-as-levadas-1-e-3,entrada_catalogo,inventario_v03,"arq-0147;arq-0146","Entrada catalogada: 3. Combinando as Levadas 1 e 3 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-44-1-conheca-a-levada-n4,aula-kaiser-44-1-conheca-a-levada-n4,entrada_catalogo,inventario_v03,"arq-0149;arq-0148","Entrada catalogada: 1. Conheça a Levada n4 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-45-2-aula-da-levada-4-com-partitura,aula-kaiser-45-2-aula-da-levada-4-com-partitura,entrada_catalogo,inventario_v03,"arq-0152;arq-0150;arq-0151","Entrada catalogada: 2. Aula da Levada 4 (com partitura) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-46-3-combinando-as-levadas-1-3-e-4,aula-kaiser-46-3-combinando-as-levadas-1-3-e-4,entrada_catalogo,inventario_v03,"arq-0154;arq-0153","Entrada catalogada: 3. Combinando as Levadas 1, 3 e 4 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-47-1-conheca-a-levada-5,aula-kaiser-47-1-conheca-a-levada-5,entrada_catalogo,inventario_v03,"arq-0156;arq-0155","Entrada catalogada: 1. Conheça a Levada 5 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-48-2-aula-da-levada-5-com-partitura,aula-kaiser-48-2-aula-da-levada-5-com-partitura,entrada_catalogo,inventario_v03,"arq-0159;arq-0157;arq-0158","Entrada catalogada: 2. Aula da Levada 5 (com partitura) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-49-1-juntanto-todas-as-levadas-deixa,aula-kaiser-49-1-juntanto-todas-as-levadas-deixa,entrada_catalogo,inventario_v03,"arq-0162;arq-0160;arq-0161","Entrada catalogada: 1. Juntanto todas as LEVADAS - DEIXA (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-50-2-garota-de-ipanema,aula-kaiser-50-2-garota-de-ipanema,entrada_catalogo,inventario_v03,"arq-0164;arq-0163","Entrada catalogada: 2. GAROTA DE IPANEMA (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-51-3-samba-da-bencao,aula-kaiser-51-3-samba-da-bencao,entrada_catalogo,inventario_v03,"arq-0166;arq-0165","Entrada catalogada: 3. SAMBA DA BENÇÃO (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-52-4-fim,aula-kaiser-52-4-fim,entrada_catalogo,inventario_v03,"arq-0168;arq-0167","Entrada catalogada: 4. FIM (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-7-2,aula-mod-7-2,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 07 - Violão - 26.3 - Inversões na Prática (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-7-3,aula-mod-7-3,entrada_catalogo,inventario_v03,"arq-1917;arq-1918;arq-1916;arq-1919","Entrada catalogada: 08 - Violão - 26.4 - Inversões na Prática (2 de 2) (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-53-1-introducao-as-baixarias,aula-kaiser-53-1-introducao-as-baixarias,entrada_catalogo,inventario_v03,"arq-0170;arq-0169","Entrada catalogada: 1. Introdução as Baixarias (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-54-10-misturando-tudo,aula-kaiser-54-10-misturando-tudo,entrada_catalogo,inventario_v03,"arq-0175;arq-0173;arq-0174;arq-0171;arq-0172","Entrada catalogada: 10. Misturando Tudo (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-55-11-conselho-baixarias-no-7-cordas,aula-kaiser-55-11-conselho-baixarias-no-7-cordas,entrada_catalogo,inventario_v03,"arq-0177;arq-0176","Entrada catalogada: 11. CONSELHO (baixarias no 7 cordas) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-56-2-inversoes-dos-baixos,aula-kaiser-56-2-inversoes-dos-baixos,entrada_catalogo,inventario_v03,"arq-0179;arq-0178","Entrada catalogada: 2. Inversões dos Baixos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-57-3-escalas-das-baixarias,aula-kaiser-57-3-escalas-das-baixarias,entrada_catalogo,inventario_v03,"arq-0181;arq-0180","Entrada catalogada: 3. Escalas das Baixarias (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-58-4-teoria-na-pratica,aula-kaiser-58-4-teoria-na-pratica,entrada_catalogo,inventario_v03,"arq-0183;arq-0182","Entrada catalogada: 4. Teoria na Prática (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-59-5-orientacoes-sobre-as-baixarias,aula-kaiser-59-5-orientacoes-sobre-as-baixarias,entrada_catalogo,inventario_v03,"arq-0185;arq-0184","Entrada catalogada: 5. Orientações sobre as baixarias (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-60-6-frases-com-duas-notas,aula-kaiser-60-6-frases-com-duas-notas,entrada_catalogo,inventario_v03,"arq-0187;arq-0186","Entrada catalogada: 6. Frases com DUAS notas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-61-7-frases-com-tres-notas,aula-kaiser-61-7-frases-com-tres-notas,entrada_catalogo,inventario_v03,"arq-0189;arq-0188","Entrada catalogada: 7. Frases com TRÊS notas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-62-8-frases-com-quatro-notas,aula-kaiser-62-8-frases-com-quatro-notas,entrada_catalogo,inventario_v03,"arq-0191;arq-0190","Entrada catalogada: 8. Frases com QUATRO notas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-63-9-frases-com-seis-notas,aula-kaiser-63-9-frases-com-seis-notas,entrada_catalogo,inventario_v03,"arq-0193;arq-0192","Entrada catalogada: 9. Frases com SEIS notas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-3-9,aula-mod-3-9,entrada_catalogo,inventario_v03,"arq-1715;arq-1716;arq-1714","Entrada catalogada: 10 - H P - 10 - UPGRADE 5.0 Escala Maior - Pág 26 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-5-32,aula-mod-5-32,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: Violão - 20.3 - O que é o sistema CAGED_ (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-6-3,aula-mod-6-3,entrada_catalogo,inventario_v03,"sem_arquivo_local","Entrada catalogada: 17 - UPGRADE 7.0 Violão 22.6 Nome pra esse DESENHO de Aco (Método Tríade). Disponibilidade: sem_material",verificado_metadados,2026-09-14,Arquivos locais: 0
evid-fonte-aula-mod-9-8,aula-mod-9-8,entrada_catalogo,inventario_v03,"arq-2038;arq-2037;arq-2036","Entrada catalogada: 11 - Violão - 39.2 - 9's em TÉTRADES de 5a corda (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-mod-10-1,aula-mod-10-1,entrada_catalogo,inventario_v03,"arq-2064;arq-2063","Entrada catalogada: 04 - 04 Desenho 4 - Exerxício 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-2,aula-mod-10-2,entrada_catalogo,inventario_v03,"arq-2066;arq-2065","Entrada catalogada: 05 - 05 O Desenho 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-3,aula-mod-10-3,entrada_catalogo,inventario_v03,"arq-2068;arq-2067","Entrada catalogada: 07 - 07 Desenho 2 - Exercício 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-4,aula-mod-10-4,entrada_catalogo,inventario_v03,"arq-2070;arq-2069","Entrada catalogada: 08 - 08 O Desenho 5 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-5,aula-mod-10-5,entrada_catalogo,inventario_v03,"arq-2072;arq-2071","Entrada catalogada: 09 - 09 Desenho 5 - Exercício 1 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-6,aula-mod-10-6,entrada_catalogo,inventario_v03,"arq-2074;arq-2073","Entrada catalogada: 10 - 10 Os Desenhos 1 e 3 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-7,aula-mod-10-7,entrada_catalogo,inventario_v03,"arq-2076;arq-2075","Entrada catalogada: 11 - 11 Desenho 5 - Exercício 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-8,aula-mod-10-8,entrada_catalogo,inventario_v03,"arq-2078;arq-2077","Entrada catalogada: 12 - 12 Desenho 1 - Exercício 1 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-9,aula-mod-10-9,entrada_catalogo,inventario_v03,"arq-2080;arq-2079","Entrada catalogada: 13 - 13 Desenho 1 - Exercício 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-10,aula-mod-10-10,entrada_catalogo,inventario_v03,"arq-2082;arq-2081","Entrada catalogada: 14 - 14 Desenho 3 - Exercício 1 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-mod-10-11,aula-mod-10-11,entrada_catalogo,inventario_v03,"arq-2084;arq-2083","Entrada catalogada: 15 - 15 Desenho 3 - Exercício 2 (Método Tríade). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-267-1-as-notas-musicais,aula-kaiser-267-1-as-notas-musicais,entrada_catalogo,inventario_v03,"arq-0961;arq-0960","Entrada catalogada: 1. As Notas Musicais (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-268-10-shape-3,aula-kaiser-268-10-shape-3,entrada_catalogo,inventario_v03,"arq-0963;arq-0962","Entrada catalogada: 10. Shape 3 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-269-11-shape-4,aula-kaiser-269-11-shape-4,entrada_catalogo,inventario_v03,"arq-0967;arq-0965;arq-0966;arq-0964","Entrada catalogada: 11. Shape 4 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-270-12-shape-5,aula-kaiser-270-12-shape-5,entrada_catalogo,inventario_v03,"arq-0971;arq-0969;arq-0970;arq-0968","Entrada catalogada: 12. Shape 5 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-271-13-escala-com-cordas-soltas,aula-kaiser-271-13-escala-com-cordas-soltas,entrada_catalogo,inventario_v03,"arq-0977;arq-0975;arq-0976;arq-0972;arq-0973;arq-0974","Entrada catalogada: 13. Escala com cordas soltas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-272-14-consideracoes-finais-sobre-os-shapes,aula-kaiser-272-14-consideracoes-finais-sobre-os-shapes,entrada_catalogo,inventario_v03,"arq-0981;arq-0979;arq-0980;arq-0978","Entrada catalogada: 14. Considerações Finais sobre os SHAPES (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-273-15-pra-que-servem-as-escalas-e-os-shapes,aula-kaiser-273-15-pra-que-servem-as-escalas-e-os-shapes,entrada_catalogo,inventario_v03,"arq-0983;arq-0982","Entrada catalogada: 15. Pra que servem as ESCALAS e os SHAPES_ (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-274-16-como-transpor-o-tom-de-uma-musica,aula-kaiser-274-16-como-transpor-o-tom-de-uma-musica,entrada_catalogo,inventario_v03,"arq-0985;arq-0984","Entrada catalogada: 16. Como transpor o Tom de uma música (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-275-17-truque-de-mestre-pra-contar-intervalo,aula-kaiser-275-17-truque-de-mestre-pra-contar-intervalo,entrada_catalogo,inventario_v03,"arq-0988;arq-0986;arq-0987","Entrada catalogada: 17. Truque de Mestre pra contar INTERVALOS (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-276-18-o-ciclo-das-quintas-e-das-quartas,aula-kaiser-276-18-o-ciclo-das-quintas-e-das-quartas,entrada_catalogo,inventario_v03,"arq-0991;arq-0989;arq-0990","Entrada catalogada: 18. O Ciclo das Quintas e das Quartas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-277-19-intervalos-justos-ou-maiores,aula-kaiser-277-19-intervalos-justos-ou-maiores,entrada_catalogo,inventario_v03,"arq-0994;arq-0992;arq-0993","Entrada catalogada: 19. Intervalos Justos ou Maiores_ (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-278-2-intervalos,aula-kaiser-278-2-intervalos,entrada_catalogo,inventario_v03,"arq-0998;arq-0996;arq-0995;arq-0997","Entrada catalogada: 2. Intervalos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-279-20-como-construir-qualquer-acorde,aula-kaiser-279-20-como-construir-qualquer-acorde,entrada_catalogo,inventario_v03,"arq-1003;arq-1001;arq-1002;arq-0999;arq-1000","Entrada catalogada: 20. Como Construir Qualquer Acorde (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-280-21-escalas-pentatonicas,aula-kaiser-280-21-escalas-pentatonicas,entrada_catalogo,inventario_v03,"arq-1010;arq-1008;arq-1007;arq-1009;arq-1004;arq-1005;arq-1006","Entrada catalogada: 21. Escalas Pentatônicas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-kaiser-281-22-entenda-as-inversoes-de-acordes,aula-kaiser-281-22-entenda-as-inversoes-de-acordes,entrada_catalogo,inventario_v03,"arq-1014;arq-1012;arq-1013;arq-1011","Entrada catalogada: 22. Entenda as Inversões de Acordes (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-282-23-inversoes-7m,aula-kaiser-282-23-inversoes-7m,entrada_catalogo,inventario_v03,"arq-1021;arq-1019;arq-1018;arq-1020;arq-1015;arq-1016;arq-1017","Entrada catalogada: 23. Inversões 7M (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-kaiser-283-24-inversoes-7,aula-kaiser-283-24-inversoes-7,entrada_catalogo,inventario_v03,"arq-1028;arq-1026;arq-1025;arq-1027;arq-1022;arq-1023;arq-1024","Entrada catalogada: 24. Inversões 7 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-kaiser-284-25-inversoes-m7,aula-kaiser-284-25-inversoes-m7,entrada_catalogo,inventario_v03,"arq-1034;arq-1032;arq-1033;arq-1029;arq-1030;arq-1031","Entrada catalogada: 25. Inversões m7 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-285-26-inversoes-em-diminutos,aula-kaiser-285-26-inversoes-em-diminutos,entrada_catalogo,inventario_v03,"arq-1038;arq-1036;arq-1037;arq-1035","Entrada catalogada: 26. Inversões em Diminutos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-286-27-arpejos-em-7m-7-e-m7,aula-kaiser-286-27-arpejos-em-7m-7-e-m7,entrada_catalogo,inventario_v03,"arq-1042;arq-1039;arq-1040;arq-1041","Entrada catalogada: 27. Arpejos em 7M, 7 e m7 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-287-28-arpejos-diminutos,aula-kaiser-287-28-arpejos-diminutos,entrada_catalogo,inventario_v03,"arq-1048;arq-1046;arq-1047;arq-1043;arq-1044;arq-1045","Entrada catalogada: 28. Arpejos Diminutos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-288-29-informacao-importante-antes-de-seguir,aula-kaiser-288-29-informacao-importante-antes-de-seguir,entrada_catalogo,inventario_v03,"arq-1049","Entrada catalogada: 29. INFORMAÇÃO IMPORTANTE antes de seguir em frente (Kaiserplay). Disponibilidade: parcial",verificado_metadados,2026-09-14,Arquivos locais: 1
evid-fonte-aula-kaiser-289-3-a-escala-maior-e-a-menor-natural,aula-kaiser-289-3-a-escala-maior-e-a-menor-natural,entrada_catalogo,inventario_v03,"arq-1051;arq-1050","Entrada catalogada: 3. A Escala Maior e a Menor Natural (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-290-30-escala-de-blues,aula-kaiser-290-30-escala-de-blues,entrada_catalogo,inventario_v03,"arq-1055;arq-1052;arq-1053;arq-1054","Entrada catalogada: 30. Escala de Blues (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-291-31-campo-harmonico-da-escala-menor-harmo,aula-kaiser-291-31-campo-harmonico-da-escala-menor-harmo,entrada_catalogo,inventario_v03,"arq-1059;arq-1057;arq-1058;arq-1056","Entrada catalogada: 31. Campo Harmônico da Escala Menor Harmônica (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-292-32-shapes-da-escala-menor-harmonica,aula-kaiser-292-32-shapes-da-escala-menor-harmonica,entrada_catalogo,inventario_v03,"arq-1063;arq-1060;arq-1061;arq-1062","Entrada catalogada: 32. Shapes da Escala Menor Harmônica (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-293-33-campo-harmonico-da-escala-menor-melod,aula-kaiser-293-33-campo-harmonico-da-escala-menor-melod,entrada_catalogo,inventario_v03,"arq-1065;arq-1064","Entrada catalogada: 33. Campo Harmônico da Escala Menor Melódica (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-294-34-shapes-da-escala-menor-melodica,aula-kaiser-294-34-shapes-da-escala-menor-melodica,entrada_catalogo,inventario_v03,"arq-1069;arq-1066;arq-1067;arq-1068","Entrada catalogada: 34. Shapes da Escala Menor Melódica (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 4
evid-fonte-aula-kaiser-295-35-escala-diminuta,aula-kaiser-295-35-escala-diminuta,entrada_catalogo,inventario_v03,"arq-1076;arq-1074;arq-1073;arq-1075;arq-1070;arq-1071;arq-1072","Entrada catalogada: 35. Escala Diminuta (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 7
evid-fonte-aula-kaiser-296-4-campo-harmonico-da-escala-maior,aula-kaiser-296-4-campo-harmonico-da-escala-maior,entrada_catalogo,inventario_v03,"arq-1078;arq-1077","Entrada catalogada: 4. Campo Harmônico da Escala Maior (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-297-5-como-localizar-as-notas-no-violao,aula-kaiser-297-5-como-localizar-as-notas-no-violao,entrada_catalogo,inventario_v03,"arq-1083;arq-1079;arq-1080;arq-1081;arq-1082","Entrada catalogada: 5. Como localizar as notas no violão (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-298-6-como-aplicar-os-conhecimentos-da-teori,aula-kaiser-298-6-como-aplicar-os-conhecimentos-da-teori,entrada_catalogo,inventario_v03,"arq-1085;arq-1084","Entrada catalogada: 6. Como aplicar os conhecimentos da Teoria (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-299-7-a-escala-maior-no-violao,aula-kaiser-299-7-a-escala-maior-no-violao,entrada_catalogo,inventario_v03,"arq-1091;arq-1089;arq-1090;arq-1086;arq-1087;arq-1088","Entrada catalogada: 7. A Escala Maior no violão (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-300-8-shape-1,aula-kaiser-300-8-shape-1,entrada_catalogo,inventario_v03,"arq-1093;arq-1092","Entrada catalogada: 8. Shape 1 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-301-9-shape-2,aula-kaiser-301-9-shape-2,entrada_catalogo,inventario_v03,"arq-1099;arq-1095;arq-1097;arq-1096;arq-1098;arq-1094","Entrada catalogada: 9. Shape 2 (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-302-1-harmonia-funcional-aula-1,aula-kaiser-302-1-harmonia-funcional-aula-1,entrada_catalogo,inventario_v03,"arq-1102;arq-1100;arq-1101","Entrada catalogada: 1. Harmonia Funcional (AULA 1) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-303-2-harmonia-funcional-aula-2-dominantes-e,aula-kaiser-303-2-harmonia-funcional-aula-2-dominantes-e,entrada_catalogo,inventario_v03,"arq-1104;arq-1103","Entrada catalogada: 2. Harmonia Funcional (AULA 2) - Dominantes e II Cadencial (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-304-3-harmonia-funcional-aula-3-diminutos,aula-kaiser-304-3-harmonia-funcional-aula-3-diminutos,entrada_catalogo,inventario_v03,"arq-1107;arq-1105;arq-1106","Entrada catalogada: 3. Harmonia Funcional (AULA 3) - Diminutos (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 3
evid-fonte-aula-kaiser-305-4-o-metodo-esquecido-de-harmonia-popular,aula-kaiser-305-4-o-metodo-esquecido-de-harmonia-popular,entrada_catalogo,inventario_v03,"arq-1112;arq-1110;arq-1111;arq-1108;arq-1109","Entrada catalogada: 4. O Método Esquecido de Harmonia Popular (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 5
evid-fonte-aula-kaiser-306-5-exercicio-de-cadencias-harmonicas,aula-kaiser-306-5-exercicio-de-cadencias-harmonicas,entrada_catalogo,inventario_v03,"arq-1114;arq-1113","Entrada catalogada: 5. Exercício de Cadências Harmônicas (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-307-6-analise-harmonica-trem-das-onze,aula-kaiser-307-6-analise-harmonica-trem-das-onze,entrada_catalogo,inventario_v03,"arq-1116;arq-1115","Entrada catalogada: 6. Análise Harmônica - Trem das Onze (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
evid-fonte-aula-kaiser-308-7-analise-harmonica-chega-de-saudade,aula-kaiser-308-7-analise-harmonica-chega-de-saudade,entrada_catalogo,inventario_v03,"arq-1122;arq-1120;arq-1121;arq-1117;arq-1118;arq-1119","Entrada catalogada: 7. Análise Harmônica - Chega de Saudade (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 6
evid-fonte-aula-kaiser-309-1-modos-gregos-teoria,aula-kaiser-309-1-modos-gregos-teoria,entrada_catalogo,inventario_v03,"arq-1124;arq-1123","Entrada catalogada: 1. Modos Gregos (teoria) (Kaiserplay). Disponibilidade: disponivel",verificado_metadados,2026-09-14,Arquivos locais: 2
