entradaOrigemId,arquivoId,aulaPropostaId,habilidadeId,tipoRelacao,decisaoProvisoria,justificativa,nivelInspecao,evidenciaId,pendenciaId
aula-mod-4-26,arq-1864,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-4-26,"nenhuma"
aula-mod-4-27,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-27,"sem_arquivos_locais; sem_link_remoto"
aula-mod-4-28,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-28,"sem_arquivos_locais; sem_link_remoto"
aula-mod-4-4,arq-1835,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-4-4,"nenhuma"
aula-mod-4-5,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-5,"sem_arquivos_locais"
aula-mod-4-6,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-6,"sem_arquivos_locais"
aula-mod-4-7,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-7,"sem_arquivos_locais"
aula-mod-4-8,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-8,"sem_arquivos_locais"
aula-mod-4-9,arq-1839,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-4-9,"nenhuma"
aula-mod-4-10,arq-1846,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-4-10,"nenhuma"
aula-mod-4-29,arq-1867,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-4-29,"nenhuma"
aula-mod-4-30,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-30,"sem_arquivos_locais; sem_link_remoto"
aula-mod-4-11,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-11,"sem_arquivos_locais"
aula-mod-4-31,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-31,"sem_arquivos_locais; sem_link_remoto"
aula-mod-4-32,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-32,"sem_arquivos_locais; sem_link_remoto"
aula-mod-4-33,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-4-33,"sem_arquivos_locais; sem_link_remoto"
aula-mod-4-34,arq-1868,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-4-34,"apenas_documentacao_sem_midia; sem_link_remoto"
aula-mod-4-12,,DESCARTE_ADMINISTRATIVO,NENHUMA,fora_do_curriculo,avaliar_descarte_administrativo,"Item administrativo ou quiz nativo sem conteúdo instrumental",nao_inspecionado,evid-aula-mod-4-12,"sem_arquivos_locais; item_administrativo; sem_link_remoto"
aula-mod-5-24,arq-1889,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-mod-5-24,"nenhuma"
aula-mod-5-26,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-26,"sem_arquivos_locais; sem_link_remoto"
aula-mod-5-33,arq-1896,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-5-33,"nenhuma"
aula-mod-6-1,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-1,"sem_arquivos_locais"
aula-mod-8-9,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-8-9,"sem_arquivos_locais"
aula-mod-9-11,arq-2046,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-11,"nenhuma"
aula-mod-9-12,arq-2050,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-12,"nenhuma"
aula-mod-9-13,arq-2052,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-13,"nenhuma"
aula-mod-9-19,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-9-19,"sem_arquivos_locais; sem_link_remoto"
aula-kaiser-95-1-como-estudar-para-evoluir-no-violao-ro,arq-0299,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,revisao_apoio,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-95-1-como-estudar-para-evoluir-no-violao-ro,"nenhuma"
aula-kaiser-96-10-exercicios-para-o-polegar-esse-e-meu-,arq-0301,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-96-10-exercicios-para-o-polegar-esse-e-meu-,"nenhuma"
aula-kaiser-97-11-picado-a-tecnica-da-velocidade,arq-0303,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-97-11-picado-a-tecnica-da-velocidade,"nenhuma"
aula-kaiser-98-12-violao-de-6-ou-7-cordas-qual-diferenc,arq-0305,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-98-12-violao-de-6-ou-7-cordas-qual-diferenc,"nenhuma"
aula-kaiser-99-13-como-iniciar-no-violao-de-7-cordas,arq-0311,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-99-13-como-iniciar-no-violao-de-7-cordas,"nenhuma"
aula-kaiser-100-14-como-tocar-harmonicos-naturais-e-arti,arq-0317,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-100-14-como-tocar-harmonicos-naturais-e-arti,"nenhuma"
aula-kaiser-101-15-metodo-correto-de-aquecimento,arq-0321,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-101-15-metodo-correto-de-aquecimento,"nenhuma"
aula-kaiser-102-16-como-fazer-um-violao-soar-como-um-vio,arq-0323,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-102-16-como-fazer-um-violao-soar-como-um-vio,"nenhuma"
aula-kaiser-103-17-exercicio-pra-arrebentar-a-sua-mao-fl,arq-0327,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-103-17-exercicio-pra-arrebentar-a-sua-mao-fl,"nenhuma"
aula-kaiser-104-18-posturas-do-corpo-e-das-maos,arq-0331,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-104-18-posturas-do-corpo-e-das-maos,"nenhuma"
aula-kaiser-105-19-estralar-os-dedos-faz-mal,arq-0333,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-105-19-estralar-os-dedos-faz-mal,"nenhuma"
aula-kaiser-106-2-como-continuar-evoluindo-no-violao-pra,arq-0339,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-106-2-como-continuar-evoluindo-no-violao-pra,"nenhuma"
aula-kaiser-107-20-como-virar-um-virtuoso,arq-0343,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-107-20-como-virar-um-virtuoso,"nenhuma"
aula-kaiser-108-3-o-maior-erro-de-um-estudante-de-musica,arq-0349,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-108-3-o-maior-erro-de-um-estudante-de-musica,"nenhuma"
aula-kaiser-109-4-diferencas-entre-estilos-erudito-finge,arq-0358,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-109-4-diferencas-entre-estilos-erudito-finge,"nenhuma"
aula-kaiser-110-5-como-estudar-com-metronomo,arq-0360,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,revisao_apoio,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-110-5-como-estudar-com-metronomo,"nenhuma"
aula-kaiser-111-6-como-tocar-com-o-som-limpo,arq-0366,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-111-6-como-tocar-com-o-som-limpo,"nenhuma"
aula-kaiser-112-7-como-trocar-as-cordas-corretamente,arq-0368,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-112-7-como-trocar-as-cordas-corretamente,"nenhuma"
aula-kaiser-113-8-unhas-como-dar-formato-adequado,arq-0370,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-113-8-unhas-como-dar-formato-adequado,"nenhuma"
aula-kaiser-114-9-aprenda-a-tocar-com-emocao,arq-0372,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-114-9-aprenda-a-tocar-com-emocao,"nenhuma"
aula-mod-5-30,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-5-30,"sem_arquivos_locais; sem_link_remoto"
aula-mod-9-10,arq-2044,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,integrar_aula,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-9-10,"nenhuma"
aula-kaiser-1-1-batida-de-samba-e-bossa-nova,arq-0006,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-1-1-batida-de-samba-e-bossa-nova,"nenhuma"
aula-kaiser-9-17-o-barquinho-bossa-nova,arq-0033,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-9-17-o-barquinho-bossa-nova,"nenhuma"
aula-kaiser-11-19-wave-bossa-nova,arq-0041,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-11-19-wave-bossa-nova,"nenhuma"
aula-kaiser-13-20-chega-de-saudade-bossa-nova,arq-0050,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-13-20-chega-de-saudade-bossa-nova,"nenhuma"
aula-mod-6-6,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-6,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-7,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-7,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-8,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-8,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-9,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-9,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-10,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-10,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-11,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-11,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-12,arq-1906,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-6-12,"nenhuma"
aula-mod-6-13,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-13,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-15,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-15,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-16,arq-1909,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-6-16,"nenhuma"
aula-mod-6-17,arq-1911,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-6-17,"nenhuma"
aula-mod-6-18,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-18,"sem_arquivos_locais; sem_link_remoto"
aula-mod-6-2,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-6-2,"sem_arquivos_locais"
aula-mod-8-19,arq-2018,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-mod-8-19,"nenhuma"
aula-kaiser-2-10-faixa-amarela-samba,arq-0010,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-2-10-faixa-amarela-samba,"nenhuma"
aula-kaiser-3-11-timoneiro-samba,arq-0013,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-3-11-timoneiro-samba,"nenhuma"
aula-kaiser-4-12-trem-das-onze-samba,arq-0015,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-4-12-trem-das-onze-samba,"nenhuma"
aula-kaiser-5-13-asa-branca-baiao,arq-0018,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-5-13-asa-branca-baiao,"nenhuma"
aula-kaiser-6-14-kid-cavaquinho-samba,arq-0021,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-6-14-kid-cavaquinho-samba,"nenhuma"
aula-kaiser-7-15-as-pastorinhas-marcha,arq-0025,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-7-15-as-pastorinhas-marcha,"contem_arquivos_part"
aula-kaiser-8-16-regra-tres-samba,arq-0028,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-8-16-regra-tres-samba,"nenhuma"
aula-kaiser-10-18-como-dizia-o-poeta-samba,arq-0035,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-10-18-como-dizia-o-poeta-samba,"nenhuma"
aula-kaiser-12-2-batida-de-choro,arq-0047,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-12-2-batida-de-choro,"nenhuma"
aula-kaiser-14-21-noites-cariocas-samba-choro,arq-0052,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-14-21-noites-cariocas-samba-choro,"nenhuma"
aula-kaiser-15-22-contracanto-paulinho-nogueira-samba,arq-0055,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-15-22-contracanto-paulinho-nogueira-samba,"nenhuma"
aula-kaiser-16-3-batida-de-frevo-e-marcha,arq-0061,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-16-3-batida-de-frevo-e-marcha,"nenhuma"
aula-kaiser-17-4-batida-de-baiao,arq-0067,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-17-4-batida-de-baiao,"nenhuma"
aula-kaiser-18-5-thumb-slap-batida-fingerstyle,arq-0073,aula-prop-012,hab-rit-004,conteudo_principal,manter_aula_individual,"Aula de calibração de acompanhamento com elemento percussivo.",legenda_indexada,evid-aula-kaiser-18-5-thumb-slap-batida-fingerstyle,"nenhuma"
aula-kaiser-19-6-4-truques-para-melhorar-a-sua-batida-d,arq-0079,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-19-6-4-truques-para-melhorar-a-sua-batida-d,"nenhuma"
aula-kaiser-20-7-como-assistir-as-proximas-aulas-de-aco,arq-0082,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-20-7-como-assistir-as-proximas-aulas-de-aco,"nenhuma"
aula-kaiser-21-8-casa-de-bamba-samba,arq-0086,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-21-8-casa-de-bamba-samba,"nenhuma"
aula-kaiser-22-9-devagar-devagarinho-samba,arq-0090,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",legenda_indexada,evid-aula-kaiser-22-9-devagar-devagarinho-samba,"nenhuma"
aula-mod-7-1,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-1,"sem_arquivos_locais"
aula-mod-7-6,,AGUARDANDO_MATERIAL,NENHUMA,fonte_pendente,aguardar_material,"Entrada sem arquivos no backup local",nao_inspecionado,evid-aula-mod-7-6,"sem_arquivos_locais"
aula-kaiser-33-1-como-sera-o-curso,arq-0124,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-33-1-como-sera-o-curso,"nenhuma"
aula-kaiser-34-2-conheca-a-levada-1,arq-0126,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-34-2-conheca-a-levada-1,"nenhuma"
aula-kaiser-35-3-aula-da-levada-1-exercicio-1,arq-0128,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-35-3-aula-da-levada-1-exercicio-1,"nenhuma"
aula-kaiser-36-4-aula-da-levada-1-exercicio-2-batida-co,arq-0131,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-36-4-aula-da-levada-1-exercicio-2-batida-co,"nenhuma"
aula-kaiser-37-5-antes-de-continuar-a-estudar,arq-0133,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-37-5-antes-de-continuar-a-estudar,"nenhuma"
aula-kaiser-38-1-conheca-a-levada-2,arq-0135,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-38-1-conheca-a-levada-2,"nenhuma"
aula-kaiser-39-2-aula-da-levada-2-com-partitura,arq-0138,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-39-2-aula-da-levada-2-com-partitura,"nenhuma"
aula-kaiser-40-3-variacao-da-levada-2-usando-todos-os-d,arq-0140,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-40-3-variacao-da-levada-2-usando-todos-os-d,"nenhuma"
aula-kaiser-41-1-conheca-a-levada-3,arq-0142,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-41-1-conheca-a-levada-3,"nenhuma"
aula-kaiser-42-2-aula-da-levada-3-com-partitura,arq-0145,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-42-2-aula-da-levada-3-com-partitura,"nenhuma"
aula-kaiser-43-3-combinando-as-levadas-1-e-3,arq-0147,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-43-3-combinando-as-levadas-1-e-3,"nenhuma"
aula-kaiser-44-1-conheca-a-levada-n4,arq-0149,AULA_A_CURAR_EXPANSAO,hab-pendente-inspecao,fonte_candidata,manter_aula_individual,"Recurso mapeado no acervo para curadoria nos lotes subsequentes à calibração",metadados_catalogo,evid-aula-kaiser-44-1-conheca-a-levada-n4,"nenhuma"
